"simulacion","acciones.CRC","compra.directa","call.europea"
2410,177431.194797873,53229358.439362,41773845.4424381
2411,37195.6248075908,11158687.4422772,0
2412,97286.7683947341,29186030.5184202,17730517.5214963
2413,37195.6248075908,11158687.4422773,0
2414,76500.3280901558,22950098.4270467,11494585.4301228
2415,139520.973298157,41856291.989447,30400778.992523
2416,22999.1030279223,6899730.90837669,0
2417,86269.7496288714,25880924.8886614,14425411.8917374
2418,37195.6248075908,11158687.4422773,0
2419,25936.1875882307,7780856.27646921,0
2420,12610.5694780055,3783170.84340164,0
2421,86269.7496288715,25880924.8886615,14425411.8917375
2422,139520.973298157,41856291.989447,30400778.992523
2423,60155.1505355403,18046545.1606621,6591032.16373814
2424,97286.7683947342,29186030.5184203,17730517.5214963
2425,29248.3505028527,8774505.15085581,0
2426,41945.6663722887,12583699.9116866,1128186.91476264
2427,177431.194797874,53229358.4393621,41773845.4424381
2428,53343.0173621537,16002905.2086461,4547392.21172216
2429,123721.238078044,37116371.4234132,25660858.4264892
2430,97286.7683947342,29186030.5184202,17730517.5214963
2431,177431.194797873,53229358.439362,41773845.442438
2432,97286.7683947341,29186030.5184202,17730517.5214963
2433,177431.194797873,53229358.439362,41773845.442438
2434,225642.268278362,67692680.4835086,56237167.4865847
2435,41945.6663722887,12583699.9116866,1128186.91476263
2436,67837.2224688006,20351166.7406402,8895653.74371621
2437,60155.1505355403,18046545.1606621,6591032.16373813
2438,25936.1875882307,7780856.27646921,0
2439,6131.45097052606,1839435.29115782,0
2440,47302.3087128325,14190692.6138497,2735179.61692577
2441,323598.259114391,97079477.7343172,85623964.7373932
2442,86269.7496288715,25880924.8886614,14425411.8917375
2443,86269.7496288715,25880924.8886614,14425411.8917375
2444,76500.3280901558,22950098.4270467,11494585.4301228
2445,12610.5694780055,3783170.84340164,0
2446,37195.6248075908,11158687.4422773,0
2447,523343.86344526,157003159.033578,145547646.036654
2448,123721.238078044,37116371.4234132,25660858.4264892
2449,97286.7683947341,29186030.5184202,17730517.5214963
2450,225642.268278362,67692680.4835088,56237167.4865848
2451,225642.268278362,67692680.4835087,56237167.4865847
2452,139520.973298157,41856291.989447,30400778.992523
2453,12610.5694780055,3783170.84340164,0
2454,76500.3280901558,22950098.4270467,11494585.4301228
2455,41945.6663722887,12583699.9116866,1128186.91476264
2456,22999.1030279223,6899730.90837668,0
2457,67837.2224688006,20351166.7406402,8895653.74371622
2458,53343.0173621538,16002905.2086461,4547392.21172216
2459,67837.2224688006,20351166.7406402,8895653.74371621
2460,32983.4908938551,9895047.26815652,0
2461,47302.3087128324,14190692.6138497,2735179.61692576
2462,11182.5142256848,3354754.26770545,0
2463,29248.3505028527,8774505.15085581,0
2464,67837.2224688007,20351166.7406402,8895653.74371623
2465,157338.402787286,47201520.8361857,35746007.8392618
2466,60155.1505355403,18046545.1606621,6591032.16373812
2467,97286.7683947341,29186030.5184202,17730517.5214963
2468,86269.7496288714,25880924.8886614,14425411.8917375
2469,12610.5694780055,3783170.84340164,0
2470,97286.7683947341,29186030.5184202,17730517.5214963
2471,47302.3087128324,14190692.6138497,2735179.61692576
2472,22999.1030279223,6899730.90837669,0
2473,47302.3087128325,14190692.6138497,2735179.61692577
2474,37195.6248075909,11158687.4422773,0
2475,53343.0173621537,16002905.2086461,4547392.21172214
2476,41945.6663722887,12583699.9116866,1128186.91476265
2477,12610.5694780055,3783170.84340164,0
2478,41945.6663722887,12583699.9116866,1128186.91476264
2479,53343.0173621538,16002905.2086461,4547392.21172216
2480,37195.6248075908,11158687.4422772,0
2481,53343.0173621537,16002905.2086461,4547392.21172215
2482,76500.3280901558,22950098.4270467,11494585.4301228
2483,32983.4908938551,9895047.26815652,0
2484,86269.7496288714,25880924.8886614,14425411.8917374
2485,29248.3505028527,8774505.15085581,0
2486,67837.2224688007,20351166.7406402,8895653.74371623
2487,86269.7496288715,25880924.8886614,14425411.8917375
2488,47302.3087128325,14190692.6138497,2735179.61692577
2489,22999.1030279223,6899730.90837668,0
2490,411525.410064902,123457623.019471,112002110.022547
2491,60155.1505355403,18046545.1606621,6591032.16373814
2492,47302.3087128324,14190692.6138497,2735179.61692574
2493,177431.194797873,53229358.439362,41773845.442438
2494,9916.17584168146,2974852.75250444,0
2495,97286.7683947341,29186030.5184202,17730517.5214963
2496,22999.1030279223,6899730.90837668,0
2497,20394.6219269718,6118386.57809155,0
2498,14220.993539569,4266298.06187071,0
2499,67837.2224688006,20351166.7406402,8895653.74371621
2500,123721.238078044,37116371.4234132,25660858.4264892
2501,25936.1875882307,7780856.2764692,0
2502,86269.7496288713,25880924.8886614,14425411.8917374
2503,20394.6219269718,6118386.57809155,0
2504,11182.5142256848,3354754.26770545,0
2505,29248.3505028527,8774505.1508558,0
2506,76500.3280901558,22950098.4270467,11494585.4301228
2507,67837.2224688006,20351166.7406402,8895653.7437162
2508,16037.0756931472,4811122.70794416,0
2509,139520.973298157,41856291.989447,30400778.992523
2510,16037.0756931472,4811122.70794415,0
2511,22999.1030279223,6899730.90837668,0
2512,12610.5694780055,3783170.84340164,0
2513,67837.2224688006,20351166.7406402,8895653.74371622
2514,53343.0173621537,16002905.2086461,4547392.21172215
2515,41945.6663722887,12583699.9116866,1128186.91476264
2516,323598.259114391,97079477.7343173,85623964.7373933
2517,37195.6248075908,11158687.4422773,0
2518,177431.194797873,53229358.439362,41773845.442438
2519,29248.3505028527,8774505.15085581,0
2520,41945.6663722887,12583699.9116866,1128186.91476263
2521,53343.0173621537,16002905.2086461,4547392.21172215
2522,8793.24106713804,2637972.32014141,0
2523,109710.707929575,32913212.3788724,21457699.3819484
2524,29248.3505028527,8774505.15085582,0
2525,60155.1505355403,18046545.1606621,6591032.16373813
2526,22999.1030279223,6899730.90837668,0
2527,109710.707929575,32913212.3788724,21457699.3819485
2528,76500.3280901558,22950098.4270467,11494585.4301228
2529,97286.7683947342,29186030.5184203,17730517.5214963
2530,29248.3505028527,8774505.1508558,0
2531,53343.0173621538,16002905.2086461,4547392.21172217
2532,97286.7683947341,29186030.5184202,17730517.5214963
2533,97286.7683947342,29186030.5184203,17730517.5214963
2534,123721.238078044,37116371.4234132,25660858.4264892
2535,97286.7683947342,29186030.5184203,17730517.5214963
2536,41945.6663722887,12583699.9116866,1128186.91476264
2537,32983.4908938551,9895047.26815652,0
2538,37195.6248075908,11158687.4422773,0
2539,97286.7683947342,29186030.5184203,17730517.5214963
2540,37195.6248075908,11158687.4422772,0
2541,123721.238078044,37116371.4234132,25660858.4264893
2542,37195.6248075909,11158687.4422773,0
2543,157338.402787285,47201520.8361856,35746007.8392617
2544,123721.238078044,37116371.4234132,25660858.4264892
2545,25936.1875882307,7780856.27646921,0
2546,123721.238078044,37116371.4234132,25660858.4264892
2547,8793.24106713805,2637972.32014141,0
2548,364923.151195341,109476945.358602,98021432.3616784
2549,25936.1875882307,7780856.2764692,0
2550,109710.707929575,32913212.3788724,21457699.3819484
2551,76500.3280901558,22950098.4270467,11494585.4301228
2552,47302.3087128325,14190692.6138497,2735179.61692577
2553,41945.6663722887,12583699.9116866,1128186.91476264
2554,37195.6248075908,11158687.4422772,0
2555,32983.490893855,9895047.26815651,0
2556,123721.238078044,37116371.4234132,25660858.4264892
2557,286953.110425736,86085933.1277207,74630420.1307968
2558,97286.7683947341,29186030.5184202,17730517.5214963
2559,67837.2224688006,20351166.7406402,8895653.74371621
2560,60155.1505355404,18046545.1606621,6591032.16373814
2561,47302.3087128324,14190692.6138497,2735179.61692575
2562,37195.6248075909,11158687.4422773,0
2563,37195.6248075908,11158687.4422773,0
2564,29248.3505028527,8774505.15085581,0
2565,11182.5142256848,3354754.26770545,0
2566,323598.259114391,97079477.7343172,85623964.7373933
2567,76500.3280901557,22950098.4270467,11494585.4301227
2568,41945.6663722887,12583699.9116866,1128186.91476263
2569,323598.259114391,97079477.7343172,85623964.7373933
2570,177431.194797874,53229358.4393621,41773845.4424381
2571,53343.0173621538,16002905.2086461,4547392.21172216
2572,20394.6219269718,6118386.57809154,0
2573,97286.7683947341,29186030.5184202,17730517.5214963
2574,109710.707929575,32913212.3788724,21457699.3819484
2575,76500.3280901558,22950098.4270467,11494585.4301228
2576,67837.2224688005,20351166.7406402,8895653.74371619
2577,67837.2224688006,20351166.7406402,8895653.74371621
2578,18085.0793632753,5425523.80898259,0
2579,76500.3280901558,22950098.4270467,11494585.4301228
2580,22999.1030279223,6899730.90837668,0
2581,37195.6248075909,11158687.4422773,0
2582,60155.1505355403,18046545.1606621,6591032.16373813
2583,67837.2224688006,20351166.7406402,8895653.74371621
2584,12610.5694780055,3783170.84340164,0
2585,32983.490893855,9895047.26815651,0
2586,67837.2224688006,20351166.7406402,8895653.74371621
2587,29248.3505028527,8774505.1508558,0
2588,76500.3280901558,22950098.4270467,11494585.4301228
2589,123721.238078044,37116371.4234132,25660858.4264893
2590,109710.707929575,32913212.3788724,21457699.3819484
2591,67837.2224688005,20351166.7406402,8895653.74371619
2592,22999.1030279223,6899730.90837669,0
2593,109710.707929574,32913212.3788723,21457699.3819484
2594,97286.7683947342,29186030.5184203,17730517.5214963
2595,177431.194797873,53229358.439362,41773845.442438
2596,60155.1505355404,18046545.1606621,6591032.16373814
2597,177431.194797873,53229358.439362,41773845.442438
2598,12610.5694780055,3783170.84340164,0
2599,41945.6663722887,12583699.9116866,1128186.91476264
2600,37195.6248075908,11158687.4422772,0
2601,139520.973298157,41856291.989447,30400778.992523
2602,60155.1505355403,18046545.1606621,6591032.16373813
2603,32983.4908938551,9895047.26815652,0
2604,29248.3505028527,8774505.1508558,0
2605,53343.0173621538,16002905.2086461,4547392.21172217
2606,37195.6248075908,11158687.4422772,0
2607,225642.268278362,67692680.4835087,56237167.4865847
2608,109710.707929575,32913212.3788724,21457699.3819484
2609,60155.1505355403,18046545.1606621,6591032.16373812
2610,22999.1030279223,6899730.90837668,0
2611,86269.7496288714,25880924.8886614,14425411.8917375
2612,16037.0756931472,4811122.70794415,0
2613,225642.268278362,67692680.4835087,56237167.4865847
2614,123721.238078044,37116371.4234132,25660858.4264893
2615,12610.5694780055,3783170.84340164,0
2616,32983.4908938551,9895047.26815652,0
2617,67837.2224688006,20351166.7406402,8895653.7437162
2618,67837.2224688005,20351166.7406402,8895653.74371619
2619,53343.0173621538,16002905.2086461,4547392.21172217
2620,67837.2224688007,20351166.7406402,8895653.74371623
2621,97286.7683947341,29186030.5184202,17730517.5214963
2622,53343.0173621537,16002905.2086461,4547392.21172214
2623,60155.1505355403,18046545.1606621,6591032.16373812
2624,76500.3280901557,22950098.4270467,11494585.4301228
2625,20394.6219269718,6118386.57809154,0
2626,97286.7683947342,29186030.5184203,17730517.5214963
2627,29248.3505028527,8774505.15085581,0
2628,12610.5694780055,3783170.84340164,0
2629,86269.7496288714,25880924.8886614,14425411.8917374
2630,60155.1505355403,18046545.1606621,6591032.16373812
2631,76500.3280901558,22950098.4270467,11494585.4301228
2632,16037.0756931472,4811122.70794415,0
2633,76500.3280901559,22950098.4270468,11494585.4301228
2634,20394.6219269718,6118386.57809155,0
2635,32983.4908938551,9895047.26815652,0
2636,86269.7496288715,25880924.8886614,14425411.8917375
2637,97286.7683947341,29186030.5184202,17730517.5214963
2638,29248.3505028527,8774505.15085581,0
2639,37195.6248075908,11158687.4422772,0
2640,20394.6219269718,6118386.57809155,0
2641,109710.707929575,32913212.3788724,21457699.3819485
2642,41945.6663722887,12583699.9116866,1128186.91476265
2643,37195.6248075908,11158687.4422773,0
2644,29248.3505028527,8774505.15085581,0
2645,53343.0173621537,16002905.2086461,4547392.21172216
2646,109710.707929575,32913212.3788724,21457699.3819484
2647,18085.0793632753,5425523.80898259,0
2648,47302.3087128325,14190692.6138497,2735179.61692577
2649,18085.0793632753,5425523.80898259,0
2650,200089.922928498,60026976.8785493,48571463.8816254
2651,53343.0173621537,16002905.2086461,4547392.21172214
2652,41945.6663722887,12583699.9116866,1128186.91476264
2653,123721.238078044,37116371.4234133,25660858.4264893
2654,67837.2224688006,20351166.7406402,8895653.74371622
2655,47302.3087128325,14190692.6138497,2735179.61692577
2656,29248.3505028527,8774505.1508558,0
2657,11182.5142256848,3354754.26770545,0
2658,47302.3087128325,14190692.6138497,2735179.61692577
2659,53343.0173621538,16002905.2086461,4547392.21172216
2660,29248.3505028527,8774505.1508558,0
2661,76500.3280901558,22950098.4270467,11494585.4301228
2662,32983.490893855,9895047.26815651,0
2663,47302.3087128324,14190692.6138497,2735179.61692575
2664,60155.1505355403,18046545.1606621,6591032.16373813
2665,139520.973298157,41856291.989447,30400778.992523
2666,37195.6248075908,11158687.4422772,0
2667,53343.0173621537,16002905.2086461,4547392.21172216
2668,53343.0173621537,16002905.2086461,4547392.21172216
2669,254457.758235025,76337327.4705075,64881814.4735836
2670,76500.3280901558,22950098.4270467,11494585.4301228
2671,109710.707929575,32913212.3788724,21457699.3819484
2672,67837.2224688007,20351166.7406402,8895653.74371625
2673,22999.1030279223,6899730.90837668,0
2674,67837.2224688005,20351166.7406402,8895653.74371619
2675,67837.2224688005,20351166.7406402,8895653.74371619
2676,139520.973298157,41856291.989447,30400778.992523
2677,254457.758235025,76337327.4705075,64881814.4735835
2678,123721.238078044,37116371.4234132,25660858.4264892
2679,25936.1875882307,7780856.27646921,0
2680,323598.259114391,97079477.7343173,85623964.7373933
2681,9916.17584168146,2974852.75250444,0
2682,157338.402787286,47201520.8361857,35746007.8392617
2683,60155.1505355403,18046545.1606621,6591032.16373814
2684,177431.194797873,53229358.439362,41773845.4424381
2685,86269.7496288714,25880924.8886614,14425411.8917375
2686,139520.973298157,41856291.989447,30400778.992523
2687,14220.9935395691,4266298.06187072,0
2688,37195.6248075908,11158687.4422772,0
2689,76500.3280901558,22950098.4270467,11494585.4301228
2690,11182.5142256848,3354754.26770545,0
2691,225642.268278362,67692680.4835086,56237167.4865846
2692,67837.2224688006,20351166.7406402,8895653.74371622
2693,67837.2224688005,20351166.7406402,8895653.74371619
2694,41945.6663722887,12583699.9116866,1128186.91476264
2695,47302.3087128324,14190692.6138497,2735179.61692576
2696,37195.6248075909,11158687.4422773,0
2697,37195.6248075908,11158687.4422772,0
2698,37195.6248075908,11158687.4422773,0
2699,97286.7683947341,29186030.5184202,17730517.5214963
2700,18085.0793632753,5425523.80898259,0
2701,97286.7683947342,29186030.5184203,17730517.5214963
2702,11182.5142256848,3354754.26770545,0
2703,25936.1875882307,7780856.2764692,0
2704,32983.4908938551,9895047.26815652,0
2705,97286.7683947343,29186030.5184203,17730517.5214963
2706,29248.3505028527,8774505.15085581,0
2707,22999.1030279223,6899730.90837668,0
2708,67837.2224688006,20351166.7406402,8895653.74371621
2709,177431.194797873,53229358.439362,41773845.442438
2710,109710.707929575,32913212.3788724,21457699.3819484
2711,37195.6248075908,11158687.4422772,0
2712,25936.1875882307,7780856.2764692,0
2713,60155.1505355403,18046545.1606621,6591032.16373813
2714,123721.238078044,37116371.4234132,25660858.4264892
2715,32983.4908938551,9895047.26815652,0
2716,60155.1505355404,18046545.1606621,6591032.16373814
2717,32983.4908938551,9895047.26815652,0
2718,53343.0173621538,16002905.2086461,4547392.21172216
2719,86269.7496288714,25880924.8886614,14425411.8917375
2720,76500.3280901558,22950098.4270467,11494585.4301228
2721,97286.7683947341,29186030.5184202,17730517.5214963
2722,20394.6219269718,6118386.57809155,0
2723,157338.402787286,47201520.8361857,35746007.8392617
2724,590177.129907483,177053138.972245,165597625.975321
2725,76500.3280901557,22950098.4270467,11494585.4301227
