"simulacion","acciones.CRC","bonos.cero.cupon.CRC","bonos.cuponados.CRC","acciones.USD","bonos.cero.cupon.USD","bonos.cuponados.USD","portafolio.CRC","portafolio.USD","tipo.cambio","total.portafolio","total.portafolio.TCF","Ut.tasa.corta.CRC","Ut.tasa.corta.USD"
4065,8532773.60152263,30527874.0699516,224271602.533309,116004.801252593,36244.8002445832,44346.7037273398,263332250.204783,196596.305224516,601.857259963179,381655163.786095,361274563.504585,38,36
4066,13799748.8452063,34843548.5979479,244967202.267402,89904.3497233172,37714.9901113334,47464.994849932,293610499.710556,175084.334684583,601.857259963179,398986277.646296,380835764.407069,44,46
4067,22317839.0853814,33943676.1511356,240763002.815159,58787.9889377545,37560.0319946578,47134.482216544,297024518.051676,143482.503148956,601.857259963179,383380504.249565,368506066.295455,43,45
4068,32006476.1373305,33202364.4850791,237435090.478263,89904.3497233172,36959.7822050136,45857.1071616273,302643931.100672,172721.239089958,601.857259963179,406597462.7968,388691925.202899,42,41
4069,28381975.5597865,32393496.0035238,233461946.688221,41849.948076495,37405.0758546607,46808.4503922234,294237418.251531,126063.474323379,601.857259963179,370109635.489239,357040980.524695,41,44
4070,7566499.06651688,32411290.4932992,233476097.361938,82581.4081544014,37873.1238130531,47796.8984039012,273453886.921754,168251.430371356,601.857259963179,374717231.789944,357275067.018459,41,47
4071,19790506.1697733,31758741.1296167,230347203.806688,116004.801252593,36809.8080066992,45541.8529813069,281896451.106078,198356.462240599,601.857259963179,401278727.966195,380715657.029722,40,40
4072,4678579.60423306,31700285.3385439,230047402.873332,116004.801252593,35962.3349424267,43761.8225471807,266426267.816109,195728.9587422,601.857259963179,384227162.620136,363936477.771886,40,34
4073,40703180.088776,33186365.6719969,237315605.553804,45561.0100609715,37106.6653086369,46170.4297255861,311205151.314577,128838.105095194,601.857259963179,388747300.226019,375391006.891952,42,42
4074,28381975.5597864,33965123.2871573,240943013.940599,64001.0389155454,36522.7939994978,44941.5677856465,303290112.787542,145465.40070069,601.857259963179,390839520.272705,375759520.762619,43,38
4075,5276054.37979643,37742723.9685921,257452085.679674,82581.4081544014,36380.9863563283,44640.6729600025,300470864.028062,163603.067470732,601.857259963179,398936557.937568,381976276.211306,47,37
4076,40703180.0887759,30008403.4765025,221487833.238239,64001.0389155454,37872.5160515316,47798.6753449605,292199416.803518,149672.230312037,601.857259963179,382280735.231699,366764625.222672,37,47
4077,8532773.60152262,29012575.5538259,216169283.945332,41849.948076495,37107.2733183783,46174.0982282112,253714633.10068,125131.319623085,601.857259963179,329025826.264606,316053805.223705,35,42
4078,6709648.09301686,29919745.1734423,220944070.075019,64001.0389155454,37710.9796540239,47463.863824449,257573463.341479,149175.882394018,601.857259963179,347356051.171732,331891396.191355,37,46
4079,13799748.8452063,32422962.9500824,233603129.467478,32433.9365883598,37259.712745565,46493.5756418804,279825841.262766,116187.224975805,601.857259963179,349753966.12943,337709154.873463,41,43
4080,32006476.1373305,38937036.3776743,262584686.198074,106555.910471437,37716.0840638395,47470.0741427574,333528198.713079,191742.068678034,601.857259963179,448929554.787312,429052179.907789,48,46
4081,12237027.6807518,36696758.3500583,253075252.828467,58787.9889377545,36813.2138119133,45546.5036826145,302009038.859277,141147.706432282,601.857259963179,386959810.702698,372327414.726776,46,40
4082,22317839.0853814,33224551.0517805,237636832.789815,89904.3497233172,37405.1974019005,46808.9985060881,293179222.926977,174118.545631306,601.857259963179,397973733.709408,379923341.175037,42,44
4083,17549375.3206771,37779875.9527892,257691675.684431,49601.152048784,36667.676971448,45238.9894088679,313020926.957897,131507.8184291,601.857259963179,392169862.221371,378536807.021091,47,39
4084,15562036.2361616,29870421.940322,220523798.151866,41849.948076495,36968.9072166584,45868.0693976937,265956256.32835,124686.924690847,601.857259963179,340999987.176018,328074035.340083,37,41
4085,17549375.3206771,34811063.3806098,244810529.790041,75854.9390964018,36669.380441781,45244.0578031855,297170968.491327,157768.377341368,601.857259963179,392125011.78684,375769596.399024,44,39
4086,51762926.4224746,30054532.0970113,221914517.624221,29792.1086543674,37253.8766058921,46486.9346553631,303731976.143707,113532.919915623,601.857259963179,372062588.239743,360292941.516471,37,43
4087,22317839.0853814,32434646.5009687,233651575.326641,58787.9889377544,38025.5743958668,48126.9266773547,288404060.912991,144940.490010976,601.857259963179,375637547.088717,360611963.631559,41,48
4088,15562036.2361616,34858901.7196044,245099596.501449,97876.6562573047,37560.2751002793,47139.6578271432,295520534.457215,182576.589184727,601.857259963179,405405580.157357,386478365.423154,44,45
4089,7566499.06651688,34001977.2394292,241174894.399452,58787.9889377544,37258.1318938893,46492.5285242661,282743370.705398,142538.64935591,601.857259963179,368531291.645598,353754700.428019,43,43
4090,22317839.0853814,31777876.3422937,230511047.818045,32433.9365883597,36381.1080697961,44639.1608436442,284606763.24572,113454.2055018,601.857259963179,352890000.500333,341128513.884662,40,37
4091,15562036.2361616,29395735.9013628,218099304.175317,41849.948076495,36241.8778430792,44344.8508602674,263057076.312841,122436.676779842,601.857259963179,336746479.118554,324053804.317791,36,36
4092,19790506.1697733,33248631.608346,237779718.779561,89904.3497233172,36099.1251692809,44048.8513191608,290818856.557681,170052.326211759,601.857259963179,393166083.661855,375537224.953117,42,35
4093,36093841.0566799,31772317.9021758,230592890.417179,106555.910471437,37713.5316356138,47464.571516438,298459049.376035,191734.013623489,601.857259963179,413855557.457211,393979017.623121,40,46
4094,83714325.1985001,32482109.4301569,233999932.699154,89904.3497233172,36381.8383719034,44633.7308304134,350196367.327811,170919.918925634,601.857259963179,453065761.405522,435346961.737373,41,37
4095,5949829.25873124,35713732.9360317,248762176.338328,97876.6562573048,37565.2596585312,47139.2936173092,290425738.53309,182581.209533145,601.857259963179,400313565.023472,381385871.310408,45,45
4096,12237027.6807518,34021677.9348992,241301257.606414,53999.5553495008,38822.5406438521,49859.2161996329,287559963.222065,142681.312192986,601.857259963179,373433746.826486,358642366.143489,43,53
4097,12237027.6807518,34885969.8697211,245325895.355912,45561.0100609715,37106.7869085585,46168.9218656528,292448892.906384,128836.718835183,601.857259963179,369990207.487174,356634057.862884,44,42
4098,51762926.4224746,31768613.6647974,230446446.782551,69676.358322211,37413.8298453906,46815.3106096182,313977986.869823,153905.49877722,601.857259963179,406607128.657147,390652167.305646,40,44
4099,17549375.3206771,35660727.1098493,248330947.509687,126291.576451414,36671.9360199436,45251.2698702211,301541049.940214,208214.782341579,601.857259963179,426856628.324146,405271572.354965,45,39
4100,13799748.8452063,41500240.8788224,272854777.644235,97876.6562573047,37866.9258335477,47796.5312040121,328154767.368264,183540.113294865,601.857259963179,438619717.049242,419592616.410632,50,47
4101,19790506.1697733,33955927.0614275,240932267.273739,69676.358322211,37709.1570834384,47455.7292642443,294678700.50494,154841.244669894,601.857259963179,387871027.75125,371819060.187034,43,46
4102,15562036.2361616,36697977.6966191,253083179.07129,106555.910471437,37408.8442901273,46808.9279578288,305343193.00407,190773.682719393,601.857259963179,420161718.958649,400384733.998045,46,44
4103,15562036.2361616,31225903.4906116,227951955.658023,64001.0389155454,36956.3769957632,45851.2533110332,274739895.384796,146808.669222342,601.857259963179,363097758.781795,347878506.304674,39,41
4104,51762926.4224746,31123497.906979,227259838.624333,38441.1616788459,36099.9774831136,44051.0908876743,310146262.953787,118592.230049634,601.857259963179,381521857.584382,369227726.042214,39,35
4105,32006476.1373305,31748260.2112769,230342635.609581,58787.9889377544,38020.2291465658,48127.3931579451,294097371.958188,144935.611242265,601.857259963179,381327921.811547,366302844.122973,40,48
4106,15562036.2361616,34781717.0012042,244541576.902992,97876.6562573047,37874.3394120688,47799.5405308635,294885330.140357,183550.536200237,601.857259963179,405356552.922604,386328371.769954,44,47
4107,13799748.8452063,34016133.9279548,241389941.451835,58787.9889377544,37400.8223393309,46805.645064942,289205824.224996,142994.456342027,601.857259963179,375268075.908933,360444232.430031,43,44
4108,13799748.8452063,33957765.7548413,240876777.342507,75854.9390964017,36387.6821034916,44644.3634947786,288634291.942555,156886.984694672,601.857259963179,383057862.674775,366793818.847593,43,37
4109,28381975.5597864,34857672.7635047,245075484.856077,97876.6562573046,37404.5896758307,46806.4265951808,308315133.179368,182087.672528316,601.857259963179,417905920.840333,399029390.75625,44,44
4110,22317839.0853814,29391405.7474676,218091102.126974,27365.4644312332,37559.3027021033,47135.1548200946,269800346.959823,112059.921953431,601.857259963179,337244424.538402,325627479.477803,36,45
4111,19790506.1697733,35710680.375236,248740488.660934,89904.3497233172,36382.3252602615,44638.272692765,304241675.205943,170924.947676344,601.857259963179,407114095.873777,389394774.888821,45,37
4112,8532773.60152262,35795211.8204169,249288210.226568,53999.5553495007,36097.2989499066,44046.414521331,293616195.648508,134143.268820738,601.857259963179,374351295.863462,360445030.742311,45,35
4113,45901151.5770143,30612376.0309673,224791241.50665,89904.3497233173,37867.8978914438,47798.4460254059,301304769.114631,175570.693640167,601.857259963179,406973265.718737,388772332.979226,38,47
4114,45901151.5770143,31144530.6112778,227363293.09655,41849.948076495,36243.3389707711,44345.3189398588,304408975.284842,122438.605987125,601.857259963179,378099539.197964,365406664.401568,39,36
4115,17549375.3206772,40094869.8956327,266975957.988,82581.4081544014,37254.7275642044,46488.3024025888,324620203.204309,166324.438121195,601.857259963179,424723773.796847,407481375.031907,49,43
4116,45901151.5770143,33237511.6702661,237718330.816876,58787.9889377545,36817.3505010416,45557.788564932,316856994.064156,141163.128003728,601.857259963179,401817047.492312,387183052.804334,42,40
4117,32006476.1373305,33891746.2404702,240376355.837503,75854.9390964017,36670.7190221848,45247.1805151565,306274578.215304,157772.838633743,601.857259963179,401231306.572021,384875428.694248,43,39
4118,17549375.3206771,31748876.4893061,230365129.29603,53999.5553495007,37252.9041428874,46488.6281715559,279663381.106013,137741.087663944,601.857259963179,362563854.711783,348284613.569314,40,43
4119,25167923.304646,28434247.8191937,212836708.816332,75854.9390964018,37110.3137471206,46177.855355892,266438879.940172,159143.108199414,601.857259963179,362220314.983095,345722385.014038,34,42
4120,17549375.3206771,30532209.4231506,224174096.658072,89904.3497233172,37563.9221708551,47142.849281725,272255681.4019,174611.121175897,601.857259963179,377346652.351924,359245195.86052,38,45
4121,40703180.0887759,31168700.4309401,227460581.224153,32433.9365883598,37406.7776081935,46805.7698654958,299332461.743869,116646.484062049,601.857259963179,369536995.025793,357444573.638741,39,44
4122,12237027.6807518,42921275.1776203,278238090.732389,53999.5553495007,37405.3189501531,46808.784310722,333396393.590761,138213.658610376,601.857259963179,416581287.451488,402253056.173864,51,44
4123,12237027.6807518,37784756.7544287,257721509.926404,64001.0389155454,37103.9903667189,46164.2422938518,307743294.361584,147269.271576116,601.857259963179,396378374.629159,381111372.76809,47,42
4124,19790506.1697733,28582047.658482,213798512.63442,53999.5553495007,35825.2856628155,43474.0511844688,262171066.462675,133298.892196785,601.857259963179,342397972.476359,328579241.566191,34,33
4125,22317839.0853814,29385840.6332176,218071222.053975,75854.9390964019,37560.2751002793,47136.7973046077,269774901.772574,160552.011501289,601.857259963179,366404295.496317,349760308.382401,36,45
4126,13799748.8452063,29898141.9806576,220689862.330056,49601.152048784,36816.0120321815,45552.1947276877,264387753.15592,131969.358808653,601.857259963179,343814469.847594,330133568.020803,37,40
4127,12237027.6807518,29977331.9704589,221382476.288266,45561.0100609715,36103.8744081303,44053.1589832929,263596835.939477,125718.043452395,601.857259963179,339261153.099667,326228308.007025,37,35
4128,22317839.0853814,36701636.467995,253156570.962831,75854.9390964018,38819.9920626369,49855.4844089122,312176046.516207,164530.415567951,601.857259963179,411199871.610537,394143454.248004,46,53
4129,9622445.5583469,41406224.3554126,272173569.541009,82581.4081544015,35960.1427759696,43757.24891483,323202239.454768,162298.799845201,601.857259963179,420882950.424913,404057878.549649,50,34
4130,15562036.2361616,33188210.6276082,237340230.87893,53999.5553495007,37872.1514067737,47801.2355702647,286090477.7427,139672.942326539,601.857259963179,370153652.102346,355674140.880358,42,47
4131,12237027.6807518,34853372.3848296,245133839.743247,126291.576451414,37711.1011668301,47465.1883603545,292224239.808829,211467.865978599,601.857259963179,419497710.196969,397575415.960707,44,46
4132,4678579.60423306,34793324.8552886,244582693.605323,69676.3583222109,37561.1260018629,47138.9857137865,284054598.064844,154376.47003786,601.857259963179,376967197.324619,360963411.673006,44,45
4133,17549375.3206771,35808741.8338151,249387491.700797,69676.3583222109,37562.4632332118,47135.9824833407,302745608.855289,154374.804038763,601.857259963179,395657205.421412,379653592.479361,45,45
4134,17549375.3206771,40212322.748088,267873911.407343,89904.3497233172,36953.9451898541,45854.2455851734,325635609.476108,172712.540498345,601.857259963179,429583905.861722,411679270.026979,49,41
4135,15562036.2361616,32429725.7582558,233694002.931608,49601.152048784,36243.5825062589,44347.6114683786,281685764.926026,130192.346023421,601.857259963179,360042973.57186,346546289.791434,41,36
4136,28381975.5597865,32480256.8020702,233999455.669624,23089.0456820419,37562.7063793543,47138.8902429172,294861688.031481,107790.642304313,601.857259963179,359736268.658426,348561908.121067,41,45
